,rseed,num_req,adm_rate,succ_order_rate,service_rate,policy,pct
57,8,165,9.0909,100,9.0909,FOFS,38
58,9,180,8.3333,100,8.3333,FOFS,38
59,10,162,7.4074,100,7.4074,FOFS,38
60,11,180,7.2222,100,7.2222,FOFS,38
61,12,152,10.5263,100,10.5263,FOFS,38
62,13,145,9.6552,100,9.6552,FOFS,38
63,14,164,7.3171,100,7.3171,FOFS,38
64,15,154,9.0909,100,9.0909,FOFS,38
65,16,168,7.7381,100,7.7381,FOFS,38
66,17,182,6.044,100,6.044,FOFS,38
67,18,180,7.7778,100,7.7778,FOFS,38
68,19,161,7.4534,100,7.4534,FOFS,38
69,20,204,5.3922,100,5.3922,FOFS,38
70,21,178,6.7416,100,6.7416,FOFS,38
